ProductID,Name,ProductModel,CultureID,Description
958,"Touring-3000 Blue, 54",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
959,"Touring-3000 Blue, 58",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
960,"Touring-3000 Blue, 62",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
961,"Touring-3000 Yellow, 44",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
962,"Touring-3000 Yellow, 50",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
963,"Touring-3000 Yellow, 54",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
964,"Touring-3000 Yellow, 58",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
965,"Touring-3000 Yellow, 62",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
978,"Touring-3000 Blue, 44",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
979,"Touring-3000 Blue, 50",Touring-3000,th,จักรยานอเนกประสงค์สุดคุ้ม พร้อมความสบายและความปลอดภัยมาตรฐาน  ใช้ยางขนาดใหญ่ ให้ความมั่นใจในการขับขี่ในเมืองหรือในการท่องเที่ยวสุดสัปดาห์
953,"Touring-2000 Blue, 60",Touring-2000,th,เบาะนั่งหุ้มพิเศษช่วยให้คุณขี่อย่างสบายตลอดทั้งวัน ตะแกรงออกแบบใหม่ มีพื้นที่เหลือเฟือสำหรับตะกร้าและกระเป๋า ขับขี่อย่างมั่นคง แม้ขณะบรรทุกของ
970,"Touring-2000 Blue, 46",Touring-2000,th,เบาะนั่งหุ้มพิเศษช่วยให้คุณขี่อย่างสบายตลอดทั้งวัน ตะแกรงออกแบบใหม่ มีพื้นที่เหลือเฟือสำหรับตะกร้าและกระเป๋า ขับขี่อย่างมั่นคง แม้ขณะบรรทุกของ
